Id,ActivityHour,TotalIntensity,AverageIntensity,StepTotal,StepTotal.1
2022484408,4/23/2016 15:00,33,0.55,1232,1232
2022484408,4/23/2016 16:00,21,0.35,729,729
2022484408,4/23/2016 17:00,29,0.483333,459,459
2022484408,4/23/2016 18:00,33,0.55,618,618
2022484408,4/23/2016 19:00,22,0.366667,483,483
2022484408,4/23/2016 20:00,16,0.266667,267,267
2022484408,4/23/2016 21:00,10,0.166667,139,139
2022484408,4/23/2016 22:00,7,0.116667,182,182
2022484408,4/23/2016 23:00,0,0,0,0
2022484408,4/24/2016 0:00,0,0,0,0
2022484408,4/24/2016 1:00,0,0,0,0
2022484408,4/24/2016 2:00,0,0,0,0
2022484408,4/24/2016 3:00,0,0,0,0
2022484408,4/24/2016 4:00,0,0,0,0
2022484408,4/24/2016 5:00,0,0,0,0
2022484408,4/24/2016 6:00,0,0,0,0
2022484408,4/24/2016 7:00,0,0,0,0
2022484408,4/24/2016 8:00,63,1.05,3056,3056
2022484408,4/24/2016 9:00,84,1.4,3130,3130
2022484408,4/24/2016 10:00,18,0.3,496,496
2022484408,4/24/2016 11:00,24,0.4,708,708
2022484408,4/24/2016 12:00,17,0.283333,699,699
2022484408,4/24/2016 13:00,48,0.8,1305,1305
2022484408,4/24/2016 14:00,16,0.266667,519,519
2022484408,4/24/2016 15:00,52,0.866667,1963,1963
2022484408,4/24/2016 16:00,2,0.033333,85,85
2022484408,4/24/2016 17:00,23,0.383333,573,573
2022484408,4/24/2016 18:00,32,0.533333,947,947
2022484408,4/24/2016 19:00,0,0,0,0
2022484408,4/24/2016 20:00,0,0,0,0
2022484408,4/24/2016 21:00,0,0,0,0
2022484408,4/24/2016 22:00,0,0,0,0
2022484408,4/24/2016 23:00,0,0,0,0
2022484408,4/25/2016 0:00,0,0,0,0
2022484408,4/25/2016 1:00,0,0,0,0
2022484408,4/25/2016 2:00,0,0,0,0
2022484408,4/25/2016 3:00,0,0,0,0
2022484408,4/25/2016 4:00,0,0,0,0
2022484408,4/25/2016 5:00,0,0,0,0
2022484408,4/25/2016 6:00,0,0,0,0
2022484408,4/25/2016 7:00,23,0.383333,718,718
2022484408,4/25/2016 8:00,18,0.3,380,380
2022484408,4/25/2016 9:00,155,2.583333,5257,5257
2022484408,4/25/2016 10:00,10,0.166667,289,289
2022484408,4/25/2016 11:00,0,0,0,0
2022484408,4/25/2016 12:00,0,0,0,0
2022484408,4/25/2016 13:00,4,0.066667,157,157
2022484408,4/25/2016 14:00,40,0.666667,1507,1507
2022484408,4/25/2016 15:00,16,0.266667,281,281
2022484408,4/25/2016 16:00,25,0.416667,696,696
2022484408,4/25/2016 17:00,19,0.316667,645,645
2022484408,4/25/2016 18:00,17,0.283333,250,250
2022484408,4/25/2016 19:00,34,0.566667,1122,1122
2022484408,4/25/2016 20:00,4,0.066667,67,67
2022484408,4/25/2016 21:00,0,0,0,0
2022484408,4/25/2016 22:00,0,0,0,0
2022484408,4/25/2016 23:00,0,0,0,0
2022484408,4/26/2016 0:00,0,0,0,0
2022484408,4/26/2016 1:00,0,0,0,0
2022484408,4/26/2016 2:00,0,0,0,0
2022484408,4/26/2016 3:00,0,0,0,0
2022484408,4/26/2016 4:00,0,0,0,0
2022484408,4/26/2016 5:00,0,0,0,0
2022484408,4/26/2016 6:00,0,0,0,0
2022484408,4/26/2016 7:00,30,0.5,908,908
2022484408,4/26/2016 8:00,6,0.1,67,67
2022484408,4/26/2016 9:00,35,0.583333,977,977
2022484408,4/26/2016 10:00,157,2.616667,1967,1967
2022484408,4/26/2016 11:00,72,1.2,1005,1005
2022484408,4/26/2016 12:00,41,0.683333,1040,1040
2022484408,4/26/2016 13:00,1,0.016667,31,31
2022484408,4/26/2016 14:00,28,0.466667,965,965
2022484408,4/26/2016 15:00,32,0.533333,1112,1112
2022484408,4/26/2016 16:00,22,0.366667,675,675
2022484408,4/26/2016 17:00,21,0.35,531,531
2022484408,4/26/2016 18:00,21,0.35,357,357
2022484408,4/26/2016 19:00,17,0.283333,425,425
2022484408,4/26/2016 20:00,5,0.083333,59,59
2022484408,4/26/2016 21:00,0,0,0,0
2022484408,4/26/2016 22:00,0,0,0,0
2022484408,4/26/2016 23:00,0,0,0,0
2022484408,4/27/2016 0:00,0,0,0,0
2022484408,4/27/2016 1:00,0,0,0,0
2022484408,4/27/2016 2:00,0,0,0,0
2022484408,4/27/2016 3:00,0,0,0,0
2022484408,4/27/2016 4:00,0,0,0,0
2022484408,4/27/2016 5:00,0,0,0,0
2022484408,4/27/2016 6:00,0,0,0,0
2022484408,4/27/2016 7:00,0,0,0,0
2022484408,4/27/2016 8:00,0,0,0,0
2022484408,4/27/2016 9:00,64,1.066667,1388,1388
2022484408,4/27/2016 10:00,46,0.766667,967,967
2022484408,4/27/2016 11:00,13,0.216667,149,149
2022484408,4/27/2016 12:00,30,0.5,973,973
2022484408,4/27/2016 13:00,40,0.666667,1313,1313
2022484408,4/27/2016 14:00,38,0.633333,688,688
2022484408,4/27/2016 15:00,11,0.183333,303,303
2022484408,4/27/2016 16:00,23,0.383333,702,702
2022484408,4/27/2016 17:00,18,0.3,600,600
2022484408,4/27/2016 18:00,83,1.383333,2917,2917
2022484408,4/27/2016 19:00,13,0.216667,159,159
2022484408,4/27/2016 20:00,0,0,0,0
2022484408,4/27/2016 21:00,0,0,0,0
2022484408,4/27/2016 22:00,0,0,0,0
2022484408,4/27/2016 23:00,0,0,0,0
2022484408,4/28/2016 0:00,0,0,0,0
2022484408,4/28/2016 1:00,0,0,0,0
2022484408,4/28/2016 2:00,0,0,0,0
2022484408,4/28/2016 3:00,0,0,0,0
2022484408,4/28/2016 4:00,0,0,0,0
2022484408,4/28/2016 5:00,0,0,0,0
2022484408,4/28/2016 6:00,0,0,0,0
2022484408,4/28/2016 7:00,12,0.2,368,368
2022484408,4/28/2016 8:00,46,0.766667,912,912
2022484408,4/28/2016 9:00,30,0.5,787,787
2022484408,4/28/2016 10:00,37,0.616667,1567,1567
2022484408,4/28/2016 11:00,31,0.516667,858,858
2022484408,4/28/2016 12:00,71,1.183333,2735,2735
2022484408,4/28/2016 13:00,5,0.083333,197,197
2022484408,4/28/2016 14:00,31,0.516667,1198,1198
2022484408,4/28/2016 15:00,4,0.066667,101,101
2022484408,4/28/2016 16:00,24,0.4,487,487
2022484408,4/28/2016 17:00,24,0.4,516,516
2022484408,4/28/2016 18:00,13,0.216667,166,166
2022484408,4/28/2016 19:00,6,0.1,64,64
2022484408,4/28/2016 20:00,15,0.25,184,184
2022484408,4/28/2016 21:00,0,0,0,0
2022484408,4/28/2016 22:00,0,0,0,0
2022484408,4/28/2016 23:00,0,0,0,0
2022484408,4/29/2016 0:00,0,0,0,0
2022484408,4/29/2016 1:00,0,0,0,0
2022484408,4/29/2016 2:00,0,0,0,0
2022484408,4/29/2016 3:00,0,0,0,0
2022484408,4/29/2016 4:00,0,0,0,0
2022484408,4/29/2016 5:00,0,0,0,0
2022484408,4/29/2016 6:00,0,0,0,0
2022484408,4/29/2016 7:00,0,0,0,0
2022484408,4/29/2016 8:00,20,0.333333,662,662
2022484408,4/29/2016 9:00,112,1.866667,1457,1457
2022484408,4/29/2016 10:00,40,0.666667,1012,1012
2022484408,4/29/2016 11:00,35,0.583333,1452,1452
2022484408,4/29/2016 12:00,26,0.433333,530,530
2022484408,4/29/2016 13:00,45,0.75,1163,1163
2022484408,4/29/2016 14:00,47,0.783333,1655,1655
2022484408,4/29/2016 15:00,17,0.283333,175,175
2022484408,4/29/2016 16:00,30,0.5,1035,1035
2022484408,4/29/2016 17:00,21,0.35,437,437
2022484408,4/29/2016 18:00,14,0.233333,315,315
2022484408,4/29/2016 19:00,17,0.283333,352,352
2022484408,4/29/2016 20:00,0,0,0,0
2022484408,4/29/2016 21:00,0,0,0,0
2022484408,4/29/2016 22:00,0,0,0,0
2022484408,4/29/2016 23:00,0,0,0,0
2022484408,4/30/2016 0:00,0,0,0,0
2022484408,4/30/2016 1:00,0,0,0,0
2022484408,4/30/2016 2:00,0,0,0,0
2022484408,4/30/2016 3:00,0,0,0,0
2022484408,4/30/2016 4:00,0,0,0,0
2022484408,4/30/2016 5:00,0,0,0,0
2022484408,4/30/2016 6:00,12,0.2,437,437
2022484408,4/30/2016 7:00,16,0.266667,347,347
2022484408,4/30/2016 8:00,4,0.066667,52,52
2022484408,4/30/2016 9:00,12,0.2,127,127
2022484408,4/30/2016 10:00,44,0.733333,2094,2094
2022484408,4/30/2016 11:00,26,0.433333,1112,1112
2022484408,4/30/2016 12:00,30,0.5,1372,1372
2022484408,4/30/2016 13:00,49,0.816667,2418,2418
2022484408,4/30/2016 14:00,42,0.7,1564,1564
2022484408,4/30/2016 15:00,53,0.883333,2742,2742
2022484408,4/30/2016 16:00,88,1.466667,3286,3286
2022484408,4/30/2016 17:00,32,0.533333,1288,1288
2022484408,4/30/2016 18:00,17,0.283333,869,869
2022484408,4/30/2016 19:00,18,0.3,577,577
2022484408,4/30/2016 20:00,3,0.05,102,102
2022484408,4/30/2016 21:00,0,0,0,0
2022484408,4/30/2016 22:00,0,0,0,0
2022484408,4/30/2016 23:00,0,0,0,0
2022484408,5/1/2016 0:00,0,0,0,0
2022484408,5/1/2016 1:00,0,0,0,0
2022484408,5/1/2016 2:00,0,0,0,0
2022484408,5/1/2016 3:00,0,0,0,0
2022484408,5/1/2016 4:00,0,0,0,0
2022484408,5/1/2016 5:00,0,0,0,0
2022484408,5/1/2016 6:00,21,0.35,660,660
2022484408,5/1/2016 7:00,14,0.233333,360,360
2022484408,5/1/2016 8:00,2,0.033333,28,28
2022484408,5/1/2016 9:00,9,0.15,305,305
2022484408,5/1/2016 10:00,111,1.85,3757,3757
2022484408,5/1/2016 11:00,20,0.333333,716,716
2022484408,5/1/2016 12:00,9,0.15,132,132
2022484408,5/1/2016 13:00,3,0.05,61,61
2022484408,5/1/2016 14:00,14,0.233333,314,314
2022484408,5/1/2016 15:00,26,0.433333,882,882
2022484408,5/1/2016 16:00,26,0.433333,555,555
2022484408,5/1/2016 17:00,38,0.633333,1088,1088
2022484408,5/1/2016 18:00,36,0.6,866,866
2022484408,5/1/2016 19:00,47,0.783333,814,814
2022484408,5/1/2016 20:00,0,0,0,0
2022484408,5/1/2016 21:00,0,0,0,0
2022484408,5/1/2016 22:00,0,0,0,0
2022484408,5/1/2016 23:00,0,0,0,0
2022484408,5/2/2016 0:00,0,0,0,0
2022484408,5/2/2016 1:00,0,0,0,0
2022484408,5/2/2016 2:00,0,0,0,0
2022484408,5/2/2016 3:00,0,0,0,0
2022484408,5/2/2016 4:00,0,0,0,0
2022484408,5/2/2016 5:00,0,0,0,0
2022484408,5/2/2016 6:00,0,0,0,0
2022484408,5/2/2016 7:00,19,0.316667,590,590
2022484408,5/2/2016 8:00,18,0.3,385,385
2022484408,5/2/2016 9:00,41,0.683333,1116,1116
2022484408,5/2/2016 10:00,35,0.583333,737,737
2022484408,5/2/2016 11:00,6,0.1,153,153
2022484408,5/2/2016 12:00,33,0.55,805,805
2022484408,5/2/2016 13:00,27,0.45,610,610
2022484408,5/2/2016 14:00,126,2.1,4178,4178
2022484408,5/2/2016 15:00,15,0.25,255,255
2022484408,5/2/2016 16:00,31,0.516667,864,864
2022484408,5/2/2016 17:00,18,0.3,182,182
2022484408,5/2/2016 18:00,21,0.35,271,271
2022484408,5/2/2016 19:00,11,0.183333,233,233
2022484408,5/2/2016 20:00,0,0,0,0
2022484408,5/2/2016 21:00,0,0,0,0
2022484408,5/2/2016 22:00,0,0,0,0
2022484408,5/2/2016 23:00,0,0,0,0
2022484408,5/3/2016 0:00,0,0,0,0
2022484408,5/3/2016 1:00,0,0,0,0
2022484408,5/3/2016 2:00,0,0,0,0
2022484408,5/3/2016 3:00,0,0,0,0
2022484408,5/3/2016 4:00,0,0,0,0
2022484408,5/3/2016 5:00,0,0,0,0
2022484408,5/3/2016 6:00,0,0,0,0
2022484408,5/3/2016 7:00,8,0.133333,218,218
2022484408,5/3/2016 8:00,24,0.4,442,442
2022484408,5/3/2016 9:00,17,0.283333,412,412
2022484408,5/3/2016 10:00,134,2.233333,2451,2451
2022484408,5/3/2016 11:00,31,0.516667,526,526
2022484408,5/3/2016 12:00,13,0.216667,287,287
2022484408,5/3/2016 13:00,15,0.25,337,337
2022484408,5/3/2016 14:00,69,1.15,2179,2179
2022484408,5/3/2016 15:00,22,0.366667,495,495
2022484408,5/3/2016 16:00,92,1.533333,3398,3398
2022484408,5/3/2016 17:00,28,0.466667,557,557
2022484408,5/3/2016 18:00,9,0.15,105,105
2022484408,5/3/2016 19:00,9,0.15,211,211
2022484408,5/3/2016 20:00,18,0.3,497,497
2022484408,5/3/2016 21:00,5,0.083333,68,68
2022484408,5/3/2016 22:00,0,0,0,0
2022484408,5/3/2016 23:00,0,0,0,0
2022484408,5/4/2016 0:00,0,0,0,0
2022484408,5/4/2016 1:00,0,0,0,0
2022484408,5/4/2016 2:00,0,0,0,0
2022484408,5/4/2016 3:00,0,0,0,0
2022484408,5/4/2016 4:00,0,0,0,0
2022484408,5/4/2016 5:00,0,0,0,0
2022484408,5/4/2016 6:00,6,0.1,112,112
2022484408,5/4/2016 7:00,29,0.483333,719,719
2022484408,5/4/2016 8:00,15,0.25,385,385
2022484408,5/4/2016 9:00,63,1.05,1634,1634
2022484408,5/4/2016 10:00,60,1,944,944
2022484408,5/4/2016 11:00,23,0.383333,602,602
2022484408,5/4/2016 12:00,16,0.266667,499,499
2022484408,5/4/2016 13:00,16,0.266667,683,683
2022484408,5/4/2016 14:00,118,1.966667,3647,3647
2022484408,5/4/2016 15:00,7,0.116667,175,175
2022484408,5/4/2016 16:00,26,0.433333,701,701
2022484408,5/4/2016 17:00,10,0.166667,214,214
2022484408,5/4/2016 18:00,19,0.316667,698,698
2022484408,5/4/2016 19:00,18,0.3,630,630
2022484408,5/4/2016 20:00,8,0.133333,125,125
2022484408,5/4/2016 21:00,0,0,0,0
2022484408,5/4/2016 22:00,0,0,0,0
2022484408,5/4/2016 23:00,0,0,0,0
2022484408,5/5/2016 0:00,0,0,0,0
2022484408,5/5/2016 1:00,0,0,0,0
2022484408,5/5/2016 2:00,0,0,0,0
2022484408,5/5/2016 3:00,0,0,0,0
2022484408,5/5/2016 4:00,0,0,0,0
2022484408,5/5/2016 5:00,0,0,0,0
2022484408,5/5/2016 6:00,0,0,0,0
2022484408,5/5/2016 7:00,0,0,0,0
2022484408,5/5/2016 8:00,15,0.25,309,309
2022484408,5/5/2016 9:00,68,1.133333,2327,2327
2022484408,5/5/2016 10:00,100,1.666667,1305,1305
2022484408,5/5/2016 11:00,28,0.466667,666,666
2022484408,5/5/2016 12:00,12,0.2,255,255
2022484408,5/5/2016 13:00,7,0.116667,190,190
2022484408,5/5/2016 14:00,54,0.9,1723,1723
2022484408,5/5/2016 15:00,72,1.2,2384,2384
2022484408,5/5/2016 16:00,31,0.516667,1175,1175
2022484408,5/5/2016 17:00,19,0.316667,414,414
2022484408,5/5/2016 18:00,19,0.316667,375,375
2022484408,5/5/2016 19:00,13,0.216667,322,322
2022484408,5/5/2016 20:00,20,0.333333,450,450
2022484408,5/5/2016 21:00,0,0,0,0
2022484408,5/5/2016 22:00,0,0,0,0
2022484408,5/5/2016 23:00,0,0,0,0
2022484408,5/6/2016 0:00,0,0,0,0
2022484408,5/6/2016 1:00,0,0,0,0
2022484408,5/6/2016 2:00,0,0,0,0
2022484408,5/6/2016 3:00,0,0,0,0
2022484408,5/6/2016 4:00,0,0,0,0
2022484408,5/6/2016 5:00,0,0,0,0
2022484408,5/6/2016 6:00,0,0,0,0
2022484408,5/6/2016 7:00,0,0,0,0
2022484408,5/6/2016 8:00,0,0,0,0
2022484408,5/6/2016 9:00,35,0.583333,809,809
2022484408,5/6/2016 10:00,42,0.7,1107,1107
2022484408,5/6/2016 11:00,39,0.65,1025,1025
2022484408,5/6/2016 12:00,11,0.183333,226,226
2022484408,5/6/2016 13:00,20,0.333333,455,455
2022484408,5/6/2016 14:00,106,1.766667,4084,4084
2022484408,5/6/2016 15:00,21,0.35,487,487
2022484408,5/6/2016 16:00,20,0.333333,445,445
2022484408,5/6/2016 17:00,17,0.283333,374,374
2022484408,5/6/2016 18:00,23,0.383333,355,355
2022484408,5/6/2016 19:00,23,0.383333,271,271
2022484408,5/6/2016 20:00,9,0.15,164,164
2022484408,5/6/2016 21:00,35,0.583333,425,425
2022484408,5/6/2016 22:00,0,0,0,0
2022484408,5/6/2016 23:00,0,0,0,0
2022484408,5/7/2016 0:00,0,0,0,0
2022484408,5/7/2016 1:00,0,0,0,0
2022484408,5/7/2016 2:00,0,0,0,0
2022484408,5/7/2016 3:00,0,0,0,0
2022484408,5/7/2016 4:00,0,0,0,0
2022484408,5/7/2016 5:00,0,0,0,0
2022484408,5/7/2016 6:00,0,0,0,0
2022484408,5/7/2016 7:00,0,0,0,0
2022484408,5/7/2016 8:00,1,0.016667,7,7
2022484408,5/7/2016 9:00,35,0.583333,1132,1132
2022484408,5/7/2016 10:00,71,1.183333,2617,2617
2022484408,5/7/2016 11:00,27,0.45,873,873
2022484408,5/7/2016 12:00,22,0.366667,412,412
2022484408,5/7/2016 13:00,20,0.333333,545,545
2022484408,5/7/2016 14:00,0,0,0,0
2022484408,5/7/2016 15:00,0,0,0,0
2022484408,5/7/2016 16:00,0,0,0,0
2022484408,5/7/2016 17:00,0,0,0,0
2022484408,5/7/2016 18:00,0,0,0,0
2022484408,5/7/2016 19:00,21,0.35,740,740
2022484408,5/7/2016 20:00,16,0.266667,382,382
2022484408,5/7/2016 21:00,0,0,0,0
2022484408,5/7/2016 22:00,0,0,0,0
2022484408,5/7/2016 23:00,0,0,0,0
2022484408,5/8/2016 0:00,0,0,0,0
2022484408,5/8/2016 1:00,0,0,0,0
2022484408,5/8/2016 2:00,0,0,0,0
2022484408,5/8/2016 3:00,0,0,0,0
2022484408,5/8/2016 4:00,0,0,0,0
2022484408,5/8/2016 5:00,0,0,0,0
2022484408,5/8/2016 6:00,0,0,0,0
2022484408,5/8/2016 7:00,0,0,0,0
2022484408,5/8/2016 8:00,8,0.133333,14,14
2022484408,5/8/2016 9:00,9,0.15,187,187
2022484408,5/8/2016 10:00,29,0.483333,729,729
2022484408,5/8/2016 11:00,33,0.55,1127,1127
2022484408,5/8/2016 12:00,28,0.466667,584,584
2022484408,5/8/2016 13:00,18,0.3,457,457
2022484408,5/8/2016 14:00,10,0.166667,194,194
2022484408,5/8/2016 15:00,0,0,0,0
2022484408,5/8/2016 16:00,0,0,0,0
2022484408,5/8/2016 17:00,0,0,0,0
2022484408,5/8/2016 18:00,0,0,0,0
2022484408,5/8/2016 19:00,0,0,0,0
2022484408,5/8/2016 20:00,0,0,0,0
2022484408,5/8/2016 21:00,0,0,0,0
2022484408,5/8/2016 22:00,0,0,0,0
2022484408,5/8/2016 23:00,0,0,0,0
2022484408,5/9/2016 0:00,0,0,0,0
2022484408,5/9/2016 1:00,0,0,0,0
2022484408,5/9/2016 2:00,0,0,0,0
2022484408,5/9/2016 3:00,0,0,0,0
2022484408,5/9/2016 4:00,0,0,0,0
2022484408,5/9/2016 5:00,0,0,0,0
2022484408,5/9/2016 6:00,15,0.25,250,250
2022484408,5/9/2016 7:00,34,0.566667,661,661
2022484408,5/9/2016 8:00,23,0.383333,1225,1225
2022484408,5/9/2016 9:00,43,0.716667,1516,1516
2022484408,5/9/2016 10:00,97,1.616667,2174,2174
2022484408,5/9/2016 11:00,8,0.133333,164,164
2022484408,5/9/2016 12:00,20,0.333333,325,325
2022484408,5/9/2016 13:00,6,0.1,165,165
2022484408,5/9/2016 14:00,112,1.866667,3804,3804
2022484408,5/9/2016 15:00,52,0.866667,946,946
2022484408,5/9/2016 16:00,23,0.383333,595,595
2022484408,5/9/2016 17:00,17,0.283333,564,564
2022484408,5/9/2016 18:00,25,0.416667,436,436
2022484408,5/9/2016 19:00,15,0.25,343,343
2022484408,5/9/2016 20:00,6,0.1,211,211
2022484408,5/9/2016 21:00,0,0,0,0
2022484408,5/9/2016 22:00,0,0,0,0
2022484408,5/9/2016 23:00,0,0,0,0
2022484408,5/10/2016 0:00,0,0,0,0
2022484408,5/10/2016 1:00,0,0,0,0
2022484408,5/10/2016 2:00,0,0,0,0
2022484408,5/10/2016 3:00,0,0,0,0
2022484408,5/10/2016 4:00,0,0,0,0
2022484408,5/10/2016 5:00,0,0,0,0
2022484408,5/10/2016 6:00,0,0,0,0
2022484408,5/10/2016 7:00,0,0,0,0
2022484408,5/10/2016 8:00,7,0.116667,163,163
2022484408,5/10/2016 9:00,18,0.3,522,522
2022484408,5/10/2016 10:00,108,1.8,1910,1910
2022484408,5/10/2016 11:00,72,1.2,1536,1536
2022484408,5/10/2016 12:00,23,0.383333,589,589
2022484408,5/10/2016 13:00,43,0.716667,1164,1164
2022484408,5/10/2016 14:00,100,1.666667,3553,3553
2022484408,5/10/2016 15:00,29,0.483333,699,699
2022484408,5/10/2016 16:00,12,0.2,386,386
2022484408,5/10/2016 17:00,39,0.65,1264,1264
2022484408,5/10/2016 18:00,22,0.366667,424,424
2022484408,5/10/2016 19:00,25,0.416667,588,588
2022484408,5/10/2016 20:00,0,0,0,0
2022484408,5/10/2016 21:00,0,0,0,0
2022484408,5/10/2016 22:00,0,0,0,0
2022484408,5/10/2016 23:00,0,0,0,0
2022484408,5/11/2016 0:00,0,0,0,0
2022484408,5/11/2016 1:00,0,0,0,0
2022484408,5/11/2016 2:00,0,0,0,0
2022484408,5/11/2016 3:00,0,0,0,0
2022484408,5/11/2016 4:00,0,0,0,0
2022484408,5/11/2016 5:00,0,0,0,0
2022484408,5/11/2016 6:00,0,0,0,0
2022484408,5/11/2016 7:00,0,0,0,0
2022484408,5/11/2016 8:00,0,0,0,0
2022484408,5/11/2016 9:00,2,0.033333,38,38
2022484408,5/11/2016 10:00,18,0.3,329,329
2022484408,5/11/2016 11:00,142,2.366667,4838,4838
2022484408,5/11/2016 12:00,22,0.366667,607,607
2022484408,5/11/2016 13:00,10,0.166667,225,225
2022484408,5/11/2016 14:00,104,1.733333,3294,3294
2022484408,5/11/2016 15:00,31,0.516667,698,698
2022484408,5/11/2016 16:00,35,0.583333,1116,1116
2022484408,5/11/2016 17:00,45,0.75,1045,1045
2022484408,5/11/2016 18:00,20,0.333333,673,673
2022484408,5/11/2016 19:00,19,0.316667,409,409
2022484408,5/11/2016 20:00,0,0,0,0
2022484408,5/11/2016 21:00,0,0,0,0
2022484408,5/11/2016 22:00,0,0,0,0
2022484408,5/11/2016 23:00,0,0,0,0
2022484408,5/12/2016 0:00,0,0,0,0
2022484408,5/12/2016 1:00,0,0,0,0
2022484408,5/12/2016 2:00,0,0,0,0
2022484408,5/12/2016 3:00,0,0,0,0
2022484408,5/12/2016 4:00,0,0,0,0
2022484408,5/12/2016 5:00,0,0,0,0
2022484408,5/12/2016 6:00,0,0,0,0
2022484408,5/12/2016 7:00,22,0.366667,490,490
2022484408,5/12/2016 8:00,14,0.233333,418,418
2022484408,5/12/2016 9:00,34,0.566667,812,812
2022484408,5/12/2016 10:00,83,1.383333,2689,2689
2022484408,5/12/2016 11:00,21,0.35,378,378
2022484408,5/12/2016 12:00,21,0.35,507,507
2022484408,5/12/2016 13:00,38,0.633333,997,997
2022484408,5/12/2016 14:00,35,0.583333,1383,1383
2022484408,5/12/2016 15:00,27,0.45,665,665
2026352035,4/12/2016 0:00,1,0.016667,29,29
2026352035,4/12/2016 1:00,0,0,0,0
2026352035,4/12/2016 2:00,0,0,0,0
2026352035,4/12/2016 3:00,0,0,0,0
2026352035,4/12/2016 4:00,0,0,0,0
2026352035,4/12/2016 5:00,0,0,0,0
2026352035,4/12/2016 6:00,21,0.35,319,319
2026352035,4/12/2016 7:00,14,0.233333,225,225
2026352035,4/12/2016 8:00,7,0.116667,154,154
2026352035,4/12/2016 9:00,14,0.233333,230,230
2026352035,4/12/2016 10:00,8,0.133333,73,73
2026352035,4/12/2016 11:00,35,0.583333,1174,1174
2026352035,4/12/2016 12:00,31,0.516667,977,977
2026352035,4/12/2016 13:00,4,0.066667,38,38
2026352035,4/12/2016 14:00,3,0.05,27,27
2026352035,4/12/2016 15:00,12,0.2,231,231
2026352035,4/12/2016 16:00,3,0.05,20,20
2026352035,4/12/2016 17:00,14,0.233333,288,288
2026352035,4/12/2016 18:00,17,0.283333,242,242
2026352035,4/12/2016 19:00,7,0.116667,144,144
2026352035,4/12/2016 20:00,14,0.233333,237,237
2026352035,4/12/2016 21:00,0,0,0,0
2026352035,4/12/2016 22:00,0,0,0,0
2026352035,4/12/2016 23:00,1,0.016667,6,6
2026352035,4/13/2016 0:00,0,0,0,0
2026352035,4/13/2016 1:00,1,0.016667,12,12
2026352035,4/13/2016 2:00,0,0,0,0
2026352035,4/13/2016 3:00,1,0.016667,6,6
2026352035,4/13/2016 4:00,0,0,0,0
2026352035,4/13/2016 5:00,1,0.016667,8,8
2026352035,4/13/2016 6:00,16,0.266667,355,355
2026352035,4/13/2016 7:00,18,0.3,319,319
2026352035,4/13/2016 8:00,12,0.2,160,160
2026352035,4/13/2016 9:00,15,0.25,302,302
2026352035,4/13/2016 10:00,3,0.05,14,14
2026352035,4/13/2016 11:00,12,0.2,178,178
2026352035,4/13/2016 12:00,12,0.2,185,185
2026352035,4/13/2016 13:00,7,0.116667,93,93
2026352035,4/13/2016 14:00,10,0.166667,125,125
2026352035,4/13/2016 15:00,26,0.433333,861,861
2026352035,4/13/2016 16:00,21,0.35,531,531
2026352035,4/13/2016 17:00,15,0.25,585,585
2026352035,4/13/2016 18:00,7,0.116667,48,48
2026352035,4/13/2016 19:00,16,0.266667,507,507
2026352035,4/13/2016 20:00,31,0.516667,431,431
2026352035,4/13/2016 21:00,11,0.183333,247,247
2026352035,4/13/2016 22:00,3,0.05,26,26
2026352035,4/13/2016 23:00,0,0,0,0
2026352035,4/14/2016 0:00,0,0,0,0
2026352035,4/14/2016 1:00,0,0,0,0
2026352035,4/14/2016 2:00,0,0,0,0
2026352035,4/14/2016 3:00,0,0,0,0
2026352035,4/14/2016 4:00,0,0,0,0
2026352035,4/14/2016 5:00,0,0,0,0
2026352035,4/14/2016 6:00,9,0.15,290,290
2026352035,4/14/2016 7:00,32,0.533333,717,717
2026352035,4/14/2016 8:00,23,0.383333,268,268
2026352035,4/14/2016 9:00,4,0.066667,48,48
2026352035,4/14/2016 10:00,5,0.083333,36,36
2026352035,4/14/2016 11:00,7,0.116667,135,135
2026352035,4/14/2016 12:00,9,0.15,106,106
2026352035,4/14/2016 13:00,9,0.15,74,74
2026352035,4/14/2016 14:00,11,0.183333,235,235
2026352035,4/14/2016 15:00,8,0.133333,91,91
2026352035,4/14/2016 16:00,8,0.133333,104,104
2026352035,4/14/2016 17:00,20,0.333333,426,426
2026352035,4/14/2016 18:00,20,0.333333,282,282
2026352035,4/14/2016 19:00,14,0.233333,227,227
2026352035,4/14/2016 20:00,14,0.233333,236,236
2026352035,4/14/2016 21:00,1,0.016667,4,4
2026352035,4/14/2016 22:00,3,0.05,26,26
2026352035,4/14/2016 23:00,0,0,0,0
2026352035,4/15/2016 0:00,1,0.016667,5,5
2026352035,4/15/2016 1:00,0,0,0,0
2026352035,4/15/2016 2:00,0,0,0,0
2026352035,4/15/2016 3:00,3,0.05,43,43
2026352035,4/15/2016 4:00,1,0.016667,8,8
2026352035,4/15/2016 5:00,0,0,0,0
2026352035,4/15/2016 6:00,21,0.35,529,529
2026352035,4/15/2016 7:00,11,0.183333,272,272
2026352035,4/15/2016 8:00,11,0.183333,173,173
2026352035,4/15/2016 9:00,7,0.116667,95,95
2026352035,4/15/2016 10:00,11,0.183333,291,291
2026352035,4/15/2016 11:00,4,0.066667,40,40
2026352035,4/15/2016 12:00,8,0.133333,146,146
